#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 01 12 22 999 99.0 99.0  0.85 13.33  5.84 263 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 12 52 999 99.0 99.0  0.88 12.50  5.89 271 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 13 22 999 99.0 99.0  0.85 13.33  5.41 274 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 13 52 999 99.0 99.0  0.94 13.33  5.33 250 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 14 22 999 99.0 99.0  0.92 12.50  5.23 268 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 14 52 999 99.0 99.0  0.87 12.50  4.89 267 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 15 22 999 99.0 99.0  0.90 13.33  5.34 253 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 15 52 999 99.0 99.0  0.88 11.76  5.09 263 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 16 22 999 99.0 99.0  0.86 12.50  5.19 268 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 16 52 999 99.0 99.0  0.79 11.11  4.69 256 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 17 22 999 99.0 99.0  0.81 12.50  4.75 270 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 17 52 999 99.0 99.0  0.85 13.33  5.03 267 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 18 22 999 99.0 99.0  0.85 11.11  5.26 257 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 18 52 999 99.0 99.0  0.78 12.50  4.83 259 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 19 22 999 99.0 99.0  0.80 12.50  5.18 267 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 01 19 52 999 99.0 99.0  0.75 11.76  5.13 260 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 20 22 999 99.0 99.0  0.77 12.50  5.50 268 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 20 52 999 99.0 99.0  0.73 13.33  5.60 278 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 21 22 999 99.0 99.0  0.71 13.33  5.85 260 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 21 52 999 99.0 99.0  0.76 13.33  6.18 266 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 22 22 999 99.0 99.0  0.70 12.50  6.00 273 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 22 52 999 99.0 99.0  0.67 11.11  6.00 244 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 23 22 999 99.0 99.0  0.68 12.50  6.37 266 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 01 23 52 999 99.0 99.0  0.67 13.33  6.58 263 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 00 22 999 99.0 99.0  0.66 13.33  6.19 267 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 00 52 999 99.0 99.0  0.70 12.50  6.68 266 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 01 22 999 99.0 99.0  0.68 12.50  6.44 247 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 01 52 999 99.0 99.0  0.70 13.33  6.42 249 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 02 22 999 99.0 99.0  0.67 12.50  6.08 256 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 02 52 999 99.0 99.0  0.65 13.33  6.07 257 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 03 22 999 99.0 99.0  0.63 12.50  6.20 273 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 03 52 999 99.0 99.0  0.67 13.33  6.45 260 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 04 22 999 99.0 99.0  0.67 12.50  6.56 260 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 04 52 999 99.0 99.0  0.64 12.50  6.18 271 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 05 22 999 99.0 99.0  0.64 13.33  6.48 257 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 05 52 999 99.0 99.0  0.62 12.50  6.52 254 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 06 22 999 99.0 99.0  0.63 11.11  6.90 226 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 06 52 999 99.0 99.0  0.58 12.50  6.39 260 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 07 22 999 99.0 99.0  0.60 12.50  5.16 270 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 07 52 999 99.0 99.0  0.60 11.76  4.55 251 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 08 22 999 99.0 99.0  0.68 12.50  5.06 264 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 08 52 999 99.0 99.0  0.57 12.50  4.80 247 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 09 22 999 99.0 99.0  0.63 11.76  5.41 257 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 09 52 999 99.0 99.0  0.59  9.88  5.71 239 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 10 22 999 99.0 99.0  0.63 12.50  5.97 257 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 10 52 999 99.0 99.0  0.63 12.50  5.68 260 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 02 11 22 999 99.0 99.0  0.59 12.50  5.19 275 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 11 52 999 99.0 99.0  0.64 13.33  5.82 250 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 12 22 999 99.0 99.0  0.57 11.76  5.50 253 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 12 52 999 99.0 99.0  0.58 12.50  5.80 237 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 13 22 999 99.0 99.0  0.59  9.88  5.37 212 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 13 52 999 99.0 99.0  0.57  9.88  5.25 228 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 14 22 999 99.0 99.0  0.59 11.76  4.89 232 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 14 52 999 99.0 99.0  0.59 10.53  4.78 232 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 15 22 999 99.0 99.0  0.61 12.50  4.67 239 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 15 52 999 99.0 99.0  0.64 11.76  4.68 260 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 16 22 999 99.0 99.0  0.58 10.53  4.33 229 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 02 16 52 999 99.0 99.0  0.62 12.50  4.57 237 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 02 17 22 999 99.0 99.0  0.65 11.76  4.43 253 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 02 17 52 999 99.0 99.0  0.62 11.76  4.50 266 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 02 18 22 999 99.0 99.0  0.57 12.50  4.61 256 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 02 18 52 999 99.0 99.0  0.53 12.50  4.93 243 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 02 19 22 999 99.0 99.0  0.57 12.50  5.55 232 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 02 19 52 999 99.0 99.0  0.59 12.50  5.99 249 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 02 20 22 999 99.0 99.0  0.56  9.88  6.14 235 9999.0 999.0  17.4 999.0 99.0 99.00
2015 01 02 20 52 999 99.0 99.0  0.52 14.29  6.20 243 9999.0 999.0  17.5 999.0 99.0 99.00
2015 01 02 21 22 999 99.0 99.0  0.56 12.50  6.83 246 9999.0 999.0  17.5 999.0 99.0 99.00
2015 01 02 21 52 999 99.0 99.0  0.55 11.76  7.01 251 9999.0 999.0  17.7 999.0 99.0 99.00
2015 01 02 22 22 999 99.0 99.0  0.54 11.76  6.91 251 9999.0 999.0  17.7 999.0 99.0 99.00
2015 01 02 22 52 999 99.0 99.0  0.62 12.50  7.91 246 9999.0 999.0  17.7 999.0 99.0 99.00
2015 01 02 23 22 999 99.0 99.0  0.58 14.29  7.86 246 9999.0 999.0  17.5 999.0 99.0 99.00
2015 01 02 23 52 999 99.0 99.0  0.54 13.33  7.49 261 9999.0 999.0  17.4 999.0 99.0 99.00
2015 01 03 00 22 999 99.0 99.0  0.53 14.29  7.28 281 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 00 52 999 99.0 99.0  0.58 11.76  7.55 235 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 01 22 999 99.0 99.0  0.56 14.29  7.46 266 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 01 52 999 99.0 99.0  0.51 13.33  7.43 261 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 02 22 999 99.0 99.0  0.57 13.33  7.70 275 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 02 52 999 99.0 99.0  0.55 13.33  7.63 261 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 03 22 999 99.0 99.0  0.54 14.29  7.39 266 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 03 52 999 99.0 99.0  0.54 12.50  7.04 254 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 04 22 999 99.0 99.0  0.54 14.29  6.26 250 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 04 52 999 99.0 99.0  0.54 13.33  6.22 271 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 05 22 999 99.0 99.0  0.56 12.50  6.34 270 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 05 52 999 99.0 99.0  0.60 13.33  6.73 256 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 06 22 999 99.0 99.0  0.63 13.33  7.07 261 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 06 52 999 99.0 99.0  0.60 12.50  6.75 263 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 07 22 999 99.0 99.0  0.59 13.33  7.03 263 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 07 52 999 99.0 99.0  0.58 12.50  6.48 260 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 08 22 999 99.0 99.0  0.62 12.50  6.31 261 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 08 52 999 99.0 99.0  0.60 13.33  4.66 284 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 09 22 999 99.0 99.0  0.66 12.50  5.23 256 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 09 52 999 99.0 99.0  0.59 13.33  5.07 270 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 10 22 999 99.0 99.0  0.63 12.50  5.78 271 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 03 10 52 999 99.0 99.0  0.61 13.33  5.15 263 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 03 11 22 999 99.0 99.0  0.62 13.33  5.08 273 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 03 11 52 999 99.0 99.0  0.60 13.33  5.01 259 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 12 22 999 99.0 99.0  0.63 12.50  5.31 259 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 12 52 999 99.0 99.0  0.61 12.50  4.77 266 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 13 22 999 99.0 99.0  0.58 12.50  4.35 273 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 13 52 999 99.0 99.0  0.68 13.33  4.87 268 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 14 22 999 99.0 99.0  0.65 13.33  5.11 263 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 14 52 999 99.0 99.0  0.64 13.33  4.87 264 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 15 22 999 99.0 99.0  0.67 12.50  4.58 257 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 15 52 999 99.0 99.0  0.72 12.50  4.62 267 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 16 22 999 99.0 99.0  0.75 12.50  4.77 273 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 16 52 999 99.0 99.0  0.76 12.50  4.71 268 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 17 22 999 99.0 99.0  0.70 12.50  4.55 264 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 17 52 999 99.0 99.0  0.70 12.50  4.68 277 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 03 18 22 999 99.0 99.0  0.63 12.50  4.66 271 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 03 18 52 999 99.0 99.0  0.64 11.76  5.11 264 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 03 19 22 999 99.0 99.0  0.59 12.50  5.35 256 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 03 19 52 999 99.0 99.0  0.56 12.50  5.68 261 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 20 22 999 99.0 99.0  0.57 12.50  6.22 273 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 20 52 999 99.0 99.0  0.57 12.50  6.96 259 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 21 22 999 99.0 99.0  0.51 12.50  6.52 268 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 21 52 999 99.0 99.0  0.53 12.50  7.02 270 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 22 22 999 99.0 99.0  0.60 13.33  7.69 266 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 22 52 999 99.0 99.0  0.55 12.50  7.55 251 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 03 23 22 999 99.0 99.0  0.56 12.50  7.61 267 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 03 23 52 999 99.0 99.0  0.54 12.50  7.48 256 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 00 22 999 99.0 99.0  0.53 11.76  7.07 261 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 00 52 999 99.0 99.0  0.52 12.50  6.98 267 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 01 22 999 99.0 99.0  0.57 12.50  6.94 266 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 01 52 999 99.0 99.0  0.56 12.50  6.24 271 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 02 22 999 99.0 99.0  0.57 11.76  6.17 264 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 02 52 999 99.0 99.0  0.59 11.76  5.62 260 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 03 22 999 99.0 99.0  0.57 11.76  5.99 264 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 03 52 999 99.0 99.0  0.57 13.33  5.67 250 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 04 22 999 99.0 99.0  0.58 12.50  5.28 254 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 04 52 999 99.0 99.0  0.61 11.76  5.50 257 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 05 22 999 99.0 99.0  0.55 11.76  4.89 267 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 05 52 999 99.0 99.0  0.62 12.50  6.05 259 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 06 22 999 99.0 99.0  0.54 11.76  5.48 256 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 06 52 999 99.0 99.0  0.54 11.76  5.58 263 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 07 22 999 99.0 99.0  0.54 11.11  5.59 253 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 07 52 999 99.0 99.0  0.52 11.76  5.54 259 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 08 22 999 99.0 99.0  0.53 12.50  6.02 257 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 08 52 999 99.0 99.0  0.50 11.76  6.01 240 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 09 22 999 99.0 99.0  0.45 11.76  5.47 240 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 09 52 999 99.0 99.0  0.50 12.50  5.78 249 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 10 22 999 99.0 99.0  0.51 12.50  6.02 246 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 10 52 999 99.0 99.0  0.47 11.76  4.99 246 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 11 22 999 99.0 99.0  0.51 11.76  5.02 253 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 11 52 999 99.0 99.0  0.54 11.76  5.03 270 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 12 22 999 99.0 99.0  0.57 12.50  4.58 259 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 12 52 999 99.0 99.0  0.59 11.76  4.34 259 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 13 22 999 99.0 99.0  0.57 11.76  4.32 257 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 13 52 999 99.0 99.0  0.58 11.11  4.27 267 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 14 22 999 99.0 99.0  0.59 11.11  4.10 253 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 14 52 999 99.0 99.0  0.57 12.50  4.16 256 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 15 22 999 99.0 99.0  0.56 11.11  4.34 268 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 15 52 999 99.0 99.0  0.59 11.11  4.29 256 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 16 22 999 99.0 99.0  0.60 11.76  3.79 273 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 16 52 999 99.0 99.0  0.61 11.11  3.87 249 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 17 22 999 99.0 99.0  0.61 12.50  4.23 236 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 17 52 999 99.0 99.0  0.58 14.29  4.26 263 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 18 22 999 99.0 99.0  0.57 12.50  4.37 240 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 18 52 999 99.0 99.0  0.53 12.50  4.64 280 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 19 22 999 99.0 99.0  0.51 12.50  4.61 260 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 04 19 52 999 99.0 99.0  0.50 12.50  4.42 260 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 20 22 999 99.0 99.0  0.54 14.29  4.28 244 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 20 52 999 99.0 99.0  0.56 13.33  3.81 275 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 21 22 999 99.0 99.0  0.59 11.76  3.73 270 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 21 52 999 99.0 99.0  0.67 11.76  3.67 264 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 22 22 999 99.0 99.0  0.74 14.29  3.89 266 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 22 52 999 99.0 99.0  0.73 11.76  3.90 261 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 23 22 999 99.0 99.0  0.74 13.33  3.91 268 9999.0 999.0  17.3 999.0 99.0 99.00
2015 01 04 23 52 999 99.0 99.0  0.71 13.33  4.15 274 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 00 22 999 99.0 99.0  0.73 14.29  3.97 253 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 00 52 999 99.0 99.0  0.73 14.29  3.91 251 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 01 22 999 99.0 99.0  0.79 12.50  4.12 277 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 01 52 999 99.0 99.0  0.77 13.33  3.98 261 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 02 22 999 99.0 99.0  0.83 13.33  3.92 264 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 02 52 999 99.0 99.0  0.79 13.33  3.80 274 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 03 22 999 99.0 99.0  0.75 12.50  3.97 267 9999.0 999.0  17.2 999.0 99.0 99.00
2015 01 05 03 52 999 99.0 99.0  0.70 13.33  3.98 267 9999.0 999.0  17.1 999.0 99.0 99.00
2015 01 05 04 22 999 99.0 99.0  0.68 12.50  4.12 254 9999.0 999.0  17.0 999.0 99.0 99.00
2015 01 05 04 52 999 99.0 99.0  0.71 13.33  4.12 244 9999.0 999.0  16.7 999.0 99.0 99.00
2015 01 05 05 22 999 99.0 99.0  0.75 12.50  4.23 271 9999.0 999.0  16.7 999.0 99.0 99.00
2015 01 05 05 52 999 99.0 99.0  0.79 12.50  4.17 263 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 06 22 999 99.0 99.0  0.77 12.50  4.28 270 9999.0 999.0  16.7 999.0 99.0 99.00
2015 01 05 06 52 999 99.0 99.0  0.83 13.33  4.29 242 9999.0 999.0  16.7 999.0 99.0 99.00
2015 01 05 07 22 999 99.0 99.0  0.77  4.00  4.02 322 9999.0 999.0  16.7 999.0 99.0 99.00
2015 01 05 07 52 999 99.0 99.0  0.82 12.50  4.33 260 9999.0 999.0  16.7 999.0 99.0 99.00
2015 01 05 08 22 999 99.0 99.0  0.80 12.50  4.67 254 9999.0 999.0  16.7 999.0 99.0 99.00
2015 01 05 08 52 999 99.0 99.0  0.82 12.50  4.37 270 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 09 22 999 99.0 99.0  0.83 13.33  4.56 256 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 09 52 999 99.0 99.0  0.85 12.50  4.96 254 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 10 22 999 99.0 99.0  0.80 11.76  5.05 256 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 10 52 999 99.0 99.0  0.78 11.76  5.08 254 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 11 22 999 99.0 99.0  0.72 11.76  5.18 264 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 11 52 999 99.0 99.0  0.80 11.76  5.08 264 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 12 22 999 99.0 99.0  0.75 12.50  4.60 267 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 12 52 999 99.0 99.0  0.81 11.76  4.52 257 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 13 22 999 99.0 99.0  0.74 11.76  4.07 253 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 13 52 999 99.0 99.0  0.76 12.50  4.43 250 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 14 22 999 99.0 99.0  0.76 11.76  4.65 257 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 14 52 999 99.0 99.0  0.74 11.76  4.75 263 9999.0 999.0  16.6 999.0 99.0 99.00
2015 01 05 15 22 999 99.0 99.0  0.75 11.76  5.32 254 9999.0 999.0  16.5 999.0 99.0 99.00
2015 01 05 15 52 999 99.0 99.0  0.71 11.76  5.09 267 9999.0 999.0  16.5 999.0 99.0 99.00
2015 01 05 16 22 999 99.0 99.0  0.72 11.11  5.43 264 9999.0 999.0  16.5 999.0 99.0 99.00
2015 01 05 16 52 999 99.0 99.0  0.67 11.76  5.88 260 9999.0 999.0  16.4 999.0 99.0 99.00
2015 01 05 17 22 999 99.0 99.0  0.72 11.11  6.31 259 9999.0 999.0  16.5 999.0 99.0 99.00
2015 01 05 17 52 999 99.0 99.0  0.65 11.76  6.18 244 9999.0 999.0  16.5 999.0 99.0 99.00
2015 01 05 18 22 999 99.0 99.0  0.69 11.76  6.57 263 9999.0 999.0  16.6 999.0 99.0 99.00
