#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 27 06 03 999 99.0 99.0  1.15 14.29 11.63 247 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 27 06 33 999 99.0 99.0  1.49 14.29 12.42 253 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 27 07 03 999 99.0 99.0  1.35 15.38 12.37 263 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 27 07 33 999 99.0 99.0  1.42 13.33 12.38 253 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 27 08 03 999 99.0 99.0  1.30 13.33 12.25 260 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 27 08 33 999 99.0 99.0  1.49 15.38 12.50 264 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 27 09 03 999 99.0 99.0  1.50 13.33 12.52 254 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 27 09 33 999 99.0 99.0  1.35 13.33 12.23 259 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 27 10 03 999 99.0 99.0  1.43 14.29 12.09 260 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 27 10 33 999 99.0 99.0  1.33 12.50 11.80 270 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 27 11 03 999 99.0 99.0  1.54 14.29 12.16 270 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 11 33 999 99.0 99.0  1.51 14.29 12.37 273 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 27 12 03 999 99.0 99.0  1.30 14.29 12.05 267 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 12 33 999 99.0 99.0  1.46 14.29 12.43 270 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 27 13 03 999 99.0 99.0  1.53 13.33 12.01 257 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 13 33 999 99.0 99.0  1.38 12.50 11.80 250 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 27 14 03 999 99.0 99.0  1.36 14.29 12.14 263 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 27 14 33 999 99.0 99.0  1.54 13.33 12.11 260 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 27 15 03 999 99.0 99.0  1.43 11.76 11.91 260 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 27 15 33 999 99.0 99.0  1.48 15.38 12.22 263 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 16 03 999 99.0 99.0  1.39 14.29 11.64 256 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 16 33 999 99.0 99.0  1.50 13.33 11.19 259 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 17 03 999 99.0 99.0  1.37 15.38 10.55 270 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 17 33 999 99.0 99.0  1.30 14.29  9.61 253 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 18 03 999 99.0 99.0  1.47 15.38 10.50 271 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 27 18 33 999 99.0 99.0  1.47 14.29 10.32 256 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 27 19 03 999 99.0 99.0  1.57 15.38 11.20 251 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 27 19 33 999 99.0 99.0  1.57 14.29 11.07 251 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 27 20 03 999 99.0 99.0  1.63 15.38 11.20 256 9999.0 999.0  16.5 999.0 99.0 99.00
2014 01 27 20 33 999 99.0 99.0  1.61 15.38 11.24 250 9999.0 999.0  16.5 999.0 99.0 99.00
2014 01 27 21 03 999 99.0 99.0  1.63 15.38 11.11 257 9999.0 999.0  16.5 999.0 99.0 99.00
2014 01 27 21 33 999 99.0 99.0  1.71 13.33 11.11 256 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 27 22 03 999 99.0 99.0  1.73 16.67 11.39 260 9999.0 999.0  16.4 999.0 99.0 99.00
2014 01 27 22 33 999 99.0 99.0  1.58 14.29 10.68 266 9999.0 999.0  16.5 999.0 99.0 99.00
2014 01 27 23 03 999 99.0 99.0  1.63 14.29 10.75 261 9999.0 999.0  16.4 999.0 99.0 99.00
2014 01 27 23 33 999 99.0 99.0  1.82 15.38 11.27 261 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 00 03 999 99.0 99.0  1.70 13.33 11.03 257 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 00 33 999 99.0 99.0  1.62 15.38 10.51 273 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 01 03 999 99.0 99.0  1.65 14.29 10.98 277 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 01 33 999 99.0 99.0  1.52 14.29 10.37 263 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 02 03 999 99.0 99.0  1.54 15.38 10.09 260 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 02 33 999 99.0 99.0  1.52 15.38 10.36 254 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 03 03 999 99.0 99.0  1.50 13.33 10.54 270 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 03 33 999 99.0 99.0  1.67 13.33 10.84 274 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 04 03 999 99.0 99.0  1.64 13.33 10.41 256 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 04 33 999 99.0 99.0  1.45 15.38  9.90 239 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 05 03 999 99.0 99.0  1.60 14.29 10.25 264 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 05 33 999 99.0 99.0  1.44 15.38  9.84 267 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 06 03 999 99.0 99.0  1.68 14.29 10.58 270 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 28 06 33 999 99.0 99.0  1.56 15.38  9.83 259 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 07 03 999 99.0 99.0  1.55 13.33  9.81 266 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 28 07 33 999 99.0 99.0  1.58 15.38 10.16 274 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 08 03 999 99.0 99.0  1.61 15.38 10.01 251 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 08 33 999 99.0 99.0  1.68 13.33  9.85 268 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 09 03 999 99.0 99.0  1.60 15.38  9.99 256 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 09 33 999 99.0 99.0  1.55 14.29  9.58 266 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 10 03 999 99.0 99.0  1.65 14.29  9.94 263 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 10 33 999 99.0 99.0  1.60 15.38  9.78 266 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 11 03 999 99.0 99.0  1.60 15.38 10.00 264 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 11 33 999 99.0 99.0  1.46 15.38  9.68 261 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 12 03 999 99.0 99.0  1.47 13.33  9.59 277 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 12 33 999 99.0 99.0  1.36 15.38  9.55 256 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 13 03 999 99.0 99.0  1.54 14.29 10.03 277 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 13 33 999 99.0 99.0  1.35 15.38  9.71 263 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 14 03 999 99.0 99.0  1.42 15.38  9.70 260 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 14 33 999 99.0 99.0  1.60 15.38 10.19 261 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 15 03 999 99.0 99.0  1.36 14.29  9.51 264 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 15 33 999 99.0 99.0  1.26 14.29  8.99 264 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 16 03 999 99.0 99.0  1.36 14.29  9.33 246 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 16 33 999 99.0 99.0  1.47 13.33  9.81 270 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 28 17 03 999 99.0 99.0  1.32 11.76  9.29 259 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 17 33 999 99.0 99.0  1.35 14.29  9.35 268 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 18 03 999 99.0 99.0  1.46 13.33  9.56 264 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 28 18 33 999 99.0 99.0  1.54 13.33 10.00 264 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 19 03 999 99.0 99.0  1.61 14.29 10.17 275 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 28 19 33 999 99.0 99.0  1.63 13.33  9.80 267 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 20 03 999 99.0 99.0  1.52 13.33  9.64 278 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 20 33 999 99.0 99.0  1.42 15.38  9.43 249 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 21 03 999 99.0 99.0  1.54 14.29  9.78 263 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 21 33 999 99.0 99.0  1.46 14.29  9.37 268 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 22 03 999 99.0 99.0  1.68 11.76  9.76 259 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 28 22 33 999 99.0 99.0  1.58 15.38  9.90 271 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 23 03 999 99.0 99.0  1.57 14.29  9.67 280 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 28 23 33 999 99.0 99.0  1.72 12.50  9.88 271 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 29 00 03 999 99.0 99.0  1.49 13.33  8.89 264 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 00 33 999 99.0 99.0  1.47 14.29  9.30 264 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 01 03 999 99.0 99.0  1.45 12.50  9.11 267 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 01 33 999 99.0 99.0  1.53 12.50  9.27 275 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 02 03 999 99.0 99.0  1.45 15.38  9.11 274 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 02 33 999 99.0 99.0  1.44 14.29  9.68 261 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 03 03 999 99.0 99.0  1.50 13.33  9.48 267 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 03 33 999 99.0 99.0  1.46 14.29  9.50 261 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 04 03 999 99.0 99.0  1.53 14.29  9.60 274 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 04 33 999 99.0 99.0  1.48 14.29  9.42 263 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 05 03 999 99.0 99.0  1.58 14.29  9.59 267 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 29 05 33 999 99.0 99.0  1.57 14.29  9.77 261 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 29 06 03 999 99.0 99.0  1.84 13.33 10.39 257 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 29 06 33 999 99.0 99.0  1.53 13.33  9.50 270 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 29 07 03 999 99.0 99.0  1.58 13.33  9.34 267 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 29 07 33 999 99.0 99.0  1.50 14.29  9.29 260 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 29 08 03 999 99.0 99.0  1.58 13.33  9.60 267 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 29 08 33 999 99.0 99.0  1.49 13.33  9.10 267 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 29 09 03 999 99.0 99.0  1.67 14.29  9.52 268 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 09 33 999 99.0 99.0  1.73 13.33  9.78 270 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 10 03 999 99.0 99.0  1.79 13.33 10.03 264 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 10 33 999 99.0 99.0  1.67 14.29  9.90 280 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 11 03 999 99.0 99.0  1.72 13.33 10.21 268 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 11 33 999 99.0 99.0  1.56 13.33  9.80 273 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 12 03 999 99.0 99.0  1.56 13.33 10.01 275 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 12 33 999 99.0 99.0  1.59 13.33  9.82 274 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 13 03 999 99.0 99.0  1.60 13.33 10.03 285 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 13 33 999 99.0 99.0  1.62 13.33 10.19 282 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 14 03 999 99.0 99.0  1.61 11.76  9.82 275 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 14 33 999 99.0 99.0  1.76 13.33 10.27 281 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 15 03 999 99.0 99.0  1.65 13.33 10.29 284 9999.0 999.0  15.7 999.0 99.0 99.00
2014 01 29 15 33 999 99.0 99.0  1.96 13.33 10.82 281 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 16 03 999 99.0 99.0  1.76 13.33 10.39 275 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 16 33 999 99.0 99.0  1.84 13.33 10.61 282 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 17 03 999 99.0 99.0  1.89 13.33 10.59 275 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 17 33 999 99.0 99.0  1.97 13.33 10.68 273 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 18 03 999 99.0 99.0  1.78 14.29 10.58 270 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 18 33 999 99.0 99.0  1.98 13.33 10.87 270 9999.0 999.0  15.7 999.0 99.0 99.00
2014 01 29 19 03 999 99.0 99.0  1.92 14.29 10.54 278 9999.0 999.0  15.8 999.0 99.0 99.00
2014 01 29 19 33 999 99.0 99.0  1.96 13.33 10.60 260 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 20 03 999 99.0 99.0  1.80 12.50 10.28 275 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 29 20 33 999 99.0 99.0  1.93 12.50 10.55 268 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 29 21 03 999 99.0 99.0  1.97 12.50 10.53 261 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 29 21 33 999 99.0 99.0  1.79 13.33 10.25 270 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 29 22 03 999 99.0 99.0  1.76 12.50 10.05 264 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 29 22 33 999 99.0 99.0  1.79 12.50 10.02 260 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 29 23 03 999 99.0 99.0  1.92 13.33 10.12 266 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 29 23 33 999 99.0 99.0  1.90 13.33 10.50 266 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 30 00 03 999 99.0 99.0  1.81 13.33 10.13 270 9999.0 999.0  16.3 999.0 99.0 99.00
2014 01 30 00 33 999 99.0 99.0  1.78 12.50 10.04 267 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 01 03 999 99.0 99.0  1.92 11.76 10.06 275 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 01 33 999 99.0 99.0  1.68 11.76  9.38 271 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 02 03 999 99.0 99.0  1.75 13.33  9.80 271 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 02 33 999 99.0 99.0  1.71 13.33  9.87 277 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 03 03 999 99.0 99.0  1.78 13.33  9.90 268 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 03 33 999 99.0 99.0  1.92 14.29 10.48 273 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 04 03 999 99.0 99.0  1.65 14.29  9.95 278 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 04 33 999 99.0 99.0  1.83 13.33 10.29 270 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 05 03 999 99.0 99.0  1.84 13.33 10.42 281 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 05 33 999 99.0 99.0  1.75 13.33  9.93 271 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 06 03 999 99.0 99.0  1.71 13.33 10.02 274 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 06 33 999 99.0 99.0  1.79 13.33 10.35 274 9999.0 999.0  16.2 999.0 99.0 99.00
2014 01 30 07 03 999 99.0 99.0  1.82 13.33 10.25 274 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 07 33 999 99.0 99.0  1.72 12.50  9.85 270 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 08 03 999 99.0 99.0  1.81 12.50 10.00 280 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 08 33 999 99.0 99.0  1.78 14.29  9.83 277 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 09 03 999 99.0 99.0  1.82 14.29 10.17 271 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 09 33 999 99.0 99.0  1.80 14.29 10.25 277 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 10 03 999 99.0 99.0  1.62 14.29  9.26 280 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 10 33 999 99.0 99.0  1.71 12.50  9.27 281 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 11 03 999 99.0 99.0  1.87 13.33  9.90 284 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 30 11 33 999 99.0 99.0  1.88 13.33  9.69 280 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 30 12 03 999 99.0 99.0  1.71 13.33  9.49 277 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 30 12 33 999 99.0 99.0  1.85 15.38  9.85 282 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 30 13 03 999 99.0 99.0  1.65 13.33  8.94 275 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 13 33 999 99.0 99.0  2.01 13.33 10.53 277 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 14 03 999 99.0 99.0  1.89 13.33 10.39 284 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 14 33 999 99.0 99.0  1.77 15.38  9.79 277 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 15 03 999 99.0 99.0  1.91 14.29 10.23 280 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 15 33 999 99.0 99.0  2.16 13.33 10.73 278 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 16 03 999 99.0 99.0  1.72 14.29  9.89 284 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 16 33 999 99.0 99.0  1.73 11.76  9.90 273 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 17 03 999 99.0 99.0  1.67 12.50  9.56 273 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 17 33 999 99.0 99.0  1.58 12.50  9.05 282 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 18 03 999 99.0 99.0  1.70 14.29  9.19 275 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 18 33 999 99.0 99.0  1.57 12.50  8.45 275 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 19 03 999 99.0 99.0  1.84 12.50  9.12 280 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 19 33 999 99.0 99.0  1.92 14.29  9.17 284 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 20 03 999 99.0 99.0  1.69 12.50  8.36 273 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 20 33 999 99.0 99.0  1.78 12.50  8.70 278 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 21 03 999 99.0 99.0  1.82 13.33  8.77 257 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 30 21 33 999 99.0 99.0  1.86 14.29  9.14 267 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 30 22 03 999 99.0 99.0  1.70 12.50  8.75 274 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 30 22 33 999 99.0 99.0  1.69 12.50  8.77 274 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 30 23 03 999 99.0 99.0  1.54 13.33  8.59 266 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 30 23 33 999 99.0 99.0  1.60 12.50  8.79 264 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 00 03 999 99.0 99.0  1.81 13.33  9.52 275 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 00 33 999 99.0 99.0  1.88 13.33  9.72 273 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 01 03 999 99.0 99.0  1.60 13.33  8.84 274 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 01 33 999 99.0 99.0  1.92 13.33  9.67 275 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 02 03 999 99.0 99.0  1.63 13.33  9.21 264 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 02 33 999 99.0 99.0  1.65 13.33  8.90 282 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 03 03 999 99.0 99.0  1.65 12.50  9.24 273 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 03 33 999 99.0 99.0  1.81 13.33  9.54 270 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 04 03 999 99.0 99.0  1.69 13.33  9.34 271 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 04 33 999 99.0 99.0  1.87 13.33  9.64 271 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 05 03 999 99.0 99.0  1.65 14.29  9.07 260 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 05 33 999 99.0 99.0  1.66 13.33  8.72 270 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 06 03 999 99.0 99.0  1.71 13.33  8.87 277 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 06 33 999 99.0 99.0  1.57 14.29  8.04 260 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 07 03 999 99.0 99.0  1.64 12.50  8.13 267 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 07 33 999 99.0 99.0  1.71 12.50  8.11 268 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 08 03 999 99.0 99.0  1.66 13.33  7.70 270 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 08 33 999 99.0 99.0  1.70 13.33  7.47 267 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 09 03 999 99.0 99.0  1.86 13.33  7.70 259 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 09 33 999 99.0 99.0  1.70 12.50  7.36 273 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 10 03 999 99.0 99.0  1.63 14.29  7.21 266 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 10 33 999 99.0 99.0  1.56 13.33  7.13 275 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 11 03 999 99.0 99.0  1.61 12.50  7.39 267 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 11 33 999 99.0 99.0  1.48 14.29  7.79 268 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 12 03 999 99.0 99.0  1.38 12.50  7.16 275 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 12 33 999 99.0 99.0  1.44 13.33  7.63 277 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 13 03 999 99.0 99.0  1.47 14.29  7.39 280 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 13 33 999 99.0 99.0  1.37 12.50  7.04 274 9999.0 999.0  16.1 999.0 99.0 99.00
2014 01 31 14 03 999 99.0 99.0  1.41 12.50  7.41 267 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 14 33 999 99.0 99.0  1.51 13.33  7.63 274 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 15 03 999 99.0 99.0  1.49 11.76  7.34 273 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 15 33 999 99.0 99.0  1.55 12.50  7.40 277 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 16 03 999 99.0 99.0  1.50 13.33  7.21 285 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 16 33 999 99.0 99.0  1.48 13.33  7.16 270 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 17 03 999 99.0 99.0  1.48 12.50  6.68 275 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 17 33 999 99.0 99.0  1.47 13.33  6.77 268 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 18 03 999 99.0 99.0  1.44 11.76  6.23 266 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 18 33 999 99.0 99.0  1.51 13.33  6.73 277 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 19 03 999 99.0 99.0  1.46 13.33  6.31 273 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 19 33 999 99.0 99.0  1.46 13.33  6.23 271 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 20 03 999 99.0 99.0  1.54 13.33  6.10 270 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 20 33 999 99.0 99.0  1.50 13.33  5.97 271 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 21 03 999 99.0 99.0  1.57 12.50  6.12 273 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 21 33 999 99.0 99.0  1.62 12.50  6.27 257 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 22 03 999 99.0 99.0  1.52 12.50  5.94 267 9999.0 999.0  15.9 999.0 99.0 99.00
2014 01 31 22 33 999 99.0 99.0  1.60 13.33  6.06 263 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 23 03 999 99.0 99.0  1.63 13.33  6.20 264 9999.0 999.0  16.0 999.0 99.0 99.00
2014 01 31 23 33 999 99.0 99.0  1.61 11.76  6.10 270 9999.0 999.0  15.9 999.0 99.0 99.00
2014 02 01 00 03 999 99.0 99.0  1.67 11.76  6.18 271 9999.0 999.0  15.9 999.0 99.0 99.00
2014 02 01 00 33 999 99.0 99.0  1.60 13.33  6.06 250 9999.0 999.0  15.9 999.0 99.0 99.00
2014 02 01 01 03 999 99.0 99.0  1.66 13.33  6.33 271 9999.0 999.0  15.9 999.0 99.0 99.00
